OBJECTID,Precinct,VoteByMail,BallotGroup,SerialNumber,VBMVoters,PollVoters,Shape__Area,Shape__Length
36589,6300003A,1,437,7335,5,0,964861.530273438,6324.51960192724
36590,1600047A,1,455,6325,0,0,2543.0009765625,256.028155158938
36591,1600040A,1,455,6323,0,0,355.9990234375,101.266102840402
36592,1600046A,1,455,6324,0,0,166.5009765625,62.4996816937962
36593,0940005A,1,43,6172,474,142,54627678.5019531,39143.0613521657
36594,3450031A,0,906,473,1991,883,12560514.1513672,19507.1820571017
36595,3650011A,0,847,513,2000,855,10253836.5673828,15682.2416979762
36596,3650015A,0,847,514,2147,941,9980286.93652344,14239.9753351219
36597,3650004A,0,847,511,1066,500,3855007.43652344,9454.32368675327
36598,3650005A,1,847,6789,818,335,4112425.99511719,10277.2653086006
36599,3650018B,0,847,515,2088,864,8093484.39257813,14504.460136027
36600,6700014A,1,791,7392,30,7,141716.959960938,1813.03032708787
36601,1020004A,1,432,6184,0,0,882804.427734375,3898.13474366957
36602,1020010A,1,432,6187,16,4,47820118.9804688,51320.8649039233
36603,1020244A,1,432,6193,891,326,113779065.774414,64146.9432993612
36604,1020005A,1,432,6185,0,0,30446057.7998047,30207.8886350758
36605,6220047Z,1,432,7267,0,0,19713.029296875,904.289853099555
36606,6600043A,1,602,7375,0,0,31958.1328125,3876.18257509386
36607,6600016A,0,602,942,2900,878,20171059.8691406,19743.968978648
36608,6600014A,1,602,7371,126,47,793204.50390625,4679.53123455986
36609,9002755A,1,868,7730,3,3,503442.48046875,4289.30898940796
36610,9000041A,1,868,7571,268,94,164631383.922852,65836.4873310179
36611,9002199C,1,868,7698,36,15,5727796.15722656,9619.01021625253
36612,4500026A,0,591,668,2215,944,14729885.3671875,17195.5480297773
36613,4500036A,1,591,6943,16,10,288442.088867188,2479.35820629786
36614,4500042A,1,591,6945,994,463,6486795.45800781,11611.9283490854
36615,5250155A,1,175,7146,2,1,275470.325195313,4114.13265906299
36616,2700092A,0,851,397,1692,822,17262396.6982422,20609.5634830417
36617,3350001A,1,944,6717,785,389,5668731.484375,13845.3241919081
36618,9001883A,1,241,7681,120,45,156856.96875,1579.75904544952
36619,9000040A,1,241,7570,0,0,17170611.8603516,21156.7046173511
36620,9001874A,1,241,7680,1104,251,1117263.49316406,4796.72686894409
36621,0750016A,0,720,79,1136,505,6970981.8046875,10559.2023407878
36622,0750026A,0,720,82,1404,632,6975135.41699219,10567.2659543957
36623,0750076A,0,720,89,1946,855,13204230.6376953,15292.7826340444
36624,9001438A,1,201,7654,691,254,1429772.51171875,5001.77448718094
36625,9002272A,0,201,1562,2544,792,10236177.4160156,13674.9721167539
36626,9001440A,1,201,7655,1208,393,5377261.89550781,10557.2736695226
36627,9001442A,1,201,7656,701,229,2011229.38378906,6483.02053728077
36628,7700080A,1,626,7513,1029,404,6893492.88574219,14812.7282821022
36629,5730015A,1,257,7207,0,0,136584.010742188,1448.52724031105
36630,1030037A,0,945,143,1009,540,21258197.8554688,19374.9651823009
36631,1030013A,0,945,139,1544,818,7010426.8515625,10962.8260998219
36632,1030120C,0,945,159,1986,945,16226225.7001953,19525.4834764361
36633,1030033A,0,945,142,1777,729,7698517.87597656,11739.3871125616
36634,1030026A,1,945,6199,941,468,4018569.29101563,8757.58933522225
36635,1030063A,0,945,150,1580,725,6966088.29589844,11128.0215768404
36636,1030016A,1,945,6198,860,495,5266163.31738281,11064.3610483961
36637,0550085D,1,78,6124,0,0,389701.5,2657.26259855294
36638,3400018B,1,39,6723,187,56,2143194.52148438,7678.10536782885
36639,9001384A,0,932,1383,1671,959,228349448.103516,91478.8768728807
36640,9007628A,0,932,1798,2249,901,11501608.984375,25788.2599406316
36641,9000995A,0,932,1323,1547,899,7263815.98730469,12878.0108158595
36642,9003458A,1,932,7794,498,261,2801638.1015625,7040.20183027199
36643,9001411A,1,932,7647,0,0,6974713.95507813,19117.3001177215
36644,9001663B,0,932,1441,1185,631,4006688.671875,8660.67996870262
36645,9001701A,0,932,1447,1561,934,12424808.6083984,23590.1706347104
36646,9001654A,0,932,1440,1198,779,13217230.3085938,18877.8548028693
36647,9002338A,0,932,1578,1424,876,8827284.44140625,17172.5743340728
36648,9001439C,0,932,1392,846,546,93638972.9150391,55550.2179958138
36649,9000953A,0,932,1314,1056,648,8318936.18945313,14476.3531582224
36650,9001696A,0,932,1446,1380,850,17336276.4951172,21441.6040592132
36651,9003417A,0,932,1675,2063,875,9349044.6796875,15219.6195284367
36652,9001604A,0,932,1431,1470,878,7576067.02441406,11388.3134813862
36653,9003899A,0,932,1681,2468,869,32663418.3164063,23552.1044390953
36654,9001659B,1,932,7667,40,24,220200.493164063,1993.68270220637
36655,9002616A,0,932,1623,1243,688,9178772.21679688,13540.011446852
36656,9002632A,0,932,1626,1341,822,8730112.171875,13421.2347438427
36657,9002618A,0,932,1624,1473,901,8615313.53222656,13703.5930742667
36658,9001006A,0,932,1325,2307,916,25124852.2275391,34163.2450988919
36659,9002667A,0,932,1627,1949,926,48896806.6708984,39095.46067768
36660,0550002B,0,47,48,2110,898,19366805.3261719,30378.9593058512
36661,6850033D,1,420,7428,2,0,19423937.7011719,25077.9472782006
36662,0400001A,1,796,6102,856,443,5525647.04492188,10751.0867456601
36663,0400006A,0,796,40,1407,631,10063292.6318359,15950.0604409278
36664,0400008A,0,796,41,1381,589,9480665.32910156,13800.7918610953
36665,0400010A,0,796,42,2416,914,20148444.4472656,25390.6009545422
36666,9002262A,0,447,1561,2575,840,3258472.48144531,7609.72986425131
36667,9000609A,0,447,1249,2283,822,5733654.25585938,11167.7912874561
36668,9003450A,1,448,7792,0,0,5225.9736328125,357.303316561049
36669,9002576A,1,934,7718,120,29,7214599.57324219,15555.6080031806
36670,9006391B,1,934,7852,68,37,945813.674804688,5472.3684690461
36671,2020004A,1,613,6454,382,111,6179448.31933594,12904.2567776479
36672,2040015A,1,613,6459,581,187,5045395.40625,15652.001723762
36673,6300460R,1,341,7355,0,0,142976.494140625,5871.07267183389
36674,0900047A,0,228,111,2537,911,11487735.2929688,16786.5949852745
36675,0900030A,0,228,109,2010,804,10547615.9365234,17526.0670493293
36676,0900006A,0,228,106,1643,774,37415218.8349609,32256.8679216089
36677,0900002A,0,228,105,2315,875,15644721.6201172,20057.2686663751
36678,0900008A,0,228,107,2129,938,43186635.1445313,29609.3458727891
36679,0900026A,0,228,108,2067,722,6986688.30078125,11393.0595986507
36680,0900033A,0,228,110,2846,877,15301557.7265625,17950.4869979675
36681,9000922D,0,291,1311,1994,986,13303565.0068359,19422.7173352274
36682,9000902B,0,291,1307,1595,869,6989808.99902344,11272.140024134
36683,9003254A,1,291,7765,0,0,14294,959.63772150096
36684,9000876A,0,291,1303,1699,847,10355257.5996094,20726.7363473386
36685,9005538B,0,291,1721,1228,677,8590690.46289063,14115.4469430564
36686,9000776A,0,291,1280,1495,629,6196352.59765625,10350.947794148
36687,9000878D,1,291,7611,311,157,2349013.64453125,9078.47472100666
36688,9000249A,0,291,1152,1939,988,16397244.9833984,24174.8777646994
36689,9000818A,0,291,1290,2032,906,8730870.25,13024.7976899325
36690,9000368C,0,291,1190,1929,730,7046170.30371094,10908.3239732612
36691,9000896A,0,291,1306,1911,941,11185028.8535156,17415.9825709088
36692,9000830A,0,291,1295,1935,954,8442051.71386719,12967.5842361779
36693,9001500A,0,291,1413,2021,960,11656566.2910156,17670.0535888015
36694,9000303A,0,291,1171,2349,797,13172674.6015625,17530.4210729741
36695,9002809A,0,291,1632,1115,524,6017701.77441406,14226.1497407921
36696,9002881A,0,291,1638,1786,923,15038902.6123047,19325.1496742215
36697,9001210A,0,291,1361,1770,954,8299233.66796875,13012.3376315094
36698,9000856A,0,291,1300,2116,900,9188027.81933594,15882.5342341281
36699,9003174B,1,291,7754,175,66,13614066.9189453,19827.1307775399
36700,9002098A,0,291,1526,2207,975,9287836.81152344,16946.4830069661
36701,9002842A,0,291,1635,1601,664,19953068.5214844,20420.5825703319
36702,9005537A,0,291,1720,1262,680,5664148.14257813,10202.8487409459
36703,9000823A,0,291,1293,2247,998,7337664.3515625,13400.3912190509
36704,9000835A,0,291,1298,2228,991,14109110.6210938,21313.064116085
36705,9000817B,0,291,1289,1640,600,10706682.7714844,20470.096646211
36706,9000593C,0,291,1243,1756,737,9806526.25585938,15789.3719187955
36707,9006314B,1,291,7846,385,161,3547871.75097656,10813.775194276
36708,9000336B,0,291,1180,1690,930,14466923.5058594,19942.0795093997
36709,9000821A,0,291,1292,1448,784,7082532.47558594,13037.0161519321
36710,9000885C,0,291,1304,1375,652,10567339.3105469,20477.9016618662
36711,9000905A,0,291,1308,1659,898,9265718.43847656,16353.0028368592
36712,9000785A,0,291,1283,1714,761,9786088.05371094,16891.5922172107
36713,9000916A,0,291,1309,1594,897,8698575.68359375,14390.4322296715
36714,9000892A,0,291,1305,1702,779,13782885.9042969,15081.0811669048
36715,9002813A,0,291,1633,1902,994,22061800.0625,27902.6203992768
36716,9000243A,0,291,1149,1536,807,26054169.4931641,35496.9629934599
36717,3750005B,1,185,6808,44,8,145293327.889648,223911.177579756
36718,5200059B,1,185,7110,38,18,43077580.1542969,70349.9025548217
36719,5200001B,1,185,7094,57,27,102219050.851563,116913.011877979
36720,1040002C,1,385,6211,9,4,176349269.456055,88386.5507992297
36721,1040008C,1,385,6215,0,0,886327.533203125,7607.63534994799
36722,1040008B,1,385,6214,0,0,3529279.49804688,18802.1921324164
36723,1040026D,1,385,6222,0,0,1689967.34765625,6455.26535944437
36724,1040026C,1,385,6221,0,0,1745481.95214844,5286.25882025349
36725,9001800A,0,30,1471,1643,611,9086241.45703125,12199.0199961642
36726,9003519A,1,30,7799,0,0,177075.958007813,2036.83693993943
36727,9007903A,1,30,7861,1364,498,11069542.2021484,16276.3345892822
36728,9002993A,0,30,1655,2095,748,14968746.2792969,19680.7690329755
36729,9000115A,0,30,1119,2737,983,20099766.1201172,20107.5559779285
36730,9001852A,1,30,7678,878,283,5239169.98144531,10569.6906343873
36731,9006445A,0,30,1771,1736,593,9951034.1015625,14319.5994834012
36732,9006441A,0,30,1769,2642,945,13974459.7001953,18874.339432809
36733,9002987A,0,30,1652,2067,714,8918609.55078125,14829.3488161172
36734,9007883A,0,30,1811,2033,754,9309794.46386719,14091.1424230587
36735,9001745A,0,30,1457,2258,809,12499999.7373047,16255.6055074798
36736,9000206A,0,30,1141,2469,836,11506879.5126953,15395.8974822235
36737,9002992A,0,30,1654,1677,525,6239465.11230469,12454.4270474663
36738,9002967A,0,30,1650,2267,941,12363442.1054688,15709.2278893171
36739,9006462A,0,30,1773,2388,825,13666733.5283203,15932.4748550894
36740,9006443A,0,30,1770,2273,937,14937909.5625,17651.4604208321
36741,9000393B,0,30,1198,2347,781,12441048.5888672,16873.7634604711
36742,9000187A,0,30,1135,1447,502,6674755.48535156,18767.7807010872
36743,9000129A,0,30,1122,2236,796,11599034.7265625,17219.6879632374
36744,9007886A,0,30,1812,1631,633,11741537.9814453,16510.3209446799
36745,9003432A,1,30,7791,54,16,311293.024414063,2633.05980547471
36746,9000236B,0,30,1147,2419,970,19116858.2324219,20380.7919798542
36747,9000525C,0,30,1228,2195,840,13868062.7529297,15854.392099009
36748,9002741A,0,30,1630,3049,996,16370720.8759766,16850.3530188129
36749,9007866A,0,30,1810,2699,988,17787551.2822266,21867.2802818416
36750,9000096B,1,30,7574,1310,469,10875791.8681641,13520.3996547659
36751,9000099A,0,30,1115,2550,907,20846883.6416016,19187.0567254816
36752,9006436A,0,30,1768,1941,768,13986343.3955078,15857.8082773539
36753,5000051G,0,354,704,1791,663,21684230.1132813,30272.9965404047
36754,5000047A,0,354,702,1542,503,14431602.7080078,16250.228710628
36755,5000078A,0,354,711,2491,893,18916373.8916016,20598.9534759175
36756,5000059A,0,354,706,2179,671,21984315.6396484,20885.9038906781
36757,0150016D,0,576,13,2424,966,15546312.1904297,22817.897375701
36758,0150005D,1,576,6056,0,0,68449.01953125,1217.81673529225
36759,0150004A,0,576,9,2238,701,10320711.4716797,13611.3697899586
36760,0150032A,0,576,16,2143,810,10077649.7919922,14056.8612853708
36761,1770017B,1,347,6366,229,82,60812872.3476563,44623.5443125826
36762,5000056B,1,347,7019,0,0,1561639.265625,7940.58710405186
36763,1770008H,1,347,6349,0,0,10895545.6396484,14965.387998241
36764,4500044A,0,563,671,1759,598,30161924.2783203,27573.543290034
36765,4500040A,1,563,6944,366,150,2368359.359375,6495.8143997732
36766,4500047C,1,563,6946,148,58,1042003.08886719,6076.97101972824
36767,9001135B,1,219,7624,1,0,3726497.64257813,9027.12425929875
36768,7410150A,0,632,1006,1165,555,7958019.35644531,13765.0821933941
36769,7410152A,1,632,7474,184,65,935200.505859375,4504.60620040109
36770,7410012C,1,632,7471,29,11,394219.3984375,3280.23015904776
36771,1900012A,0,67,260,1603,639,11636281.9277344,27643.2405853238
36772,1900004C,1,67,6421,159,70,887812.553710938,3992.12665614033
36773,3430003E,1,482,6730,0,0,1267284.71875,7904.94169341054
36774,3430100C,1,482,6736,0,2,3159112.65136719,12168.4426955544
36775,3430100F,1,482,6737,0,0,19671847.890625,23589.475595301
36776,9007017A,1,300,7856,17,13,311753.53515625,2636.24958799892
36777,2950141B,1,844,6665,9,14,189020.962890625,2115.12889371409
36778,7800012A,0,693,1063,1765,689,10962510.1201172,20456.2896904977
36779,3900062A,1,693,6877,393,230,2835466.55859375,7386.03210211167
36780,7800074A,1,693,7545,237,120,1697735.00097656,8949.11002436798
36781,3900061A,1,693,6876,334,186,2177397.70214844,10082.1651970426
36782,7800149A,0,693,1073,1860,880,13580646.4755859,18548.401710815
36783,7800148A,1,693,7550,961,428,6819761.46875,22382.9378272413
36784,3900060A,1,693,6875,66,33,412552.9296875,3841.95322911979
36785,7800148C,1,693,7551,0,0,82813.9658203125,1447.41457385345
36786,3900068A,1,693,6878,77,37,612261.569335938,3510.84122702308
36787,6220151A,1,390,7297,0,0,11934179.4824219,14658.4112741081
36788,6700035A,1,790,7396,838,337,6960134.44042969,10972.6899315391
36789,6700001B,0,790,946,1218,583,9310588.23242188,16645.5071240149
36790,6700072C,1,790,7401,0,0,80774.9765625,1245.83099413908
36791,0750037A,0,719,84,2010,935,14218464.1689453,16058.9005205733
36792,0750009A,0,719,77,1906,836,12014915.9375,20969.5208953027
36793,9000012A,1,292,7566,0,0,66409.0224609375,1296.23393153878
36794,9001135J,1,223,7626,0,0,124537.959960938,1645.67373853078
36795,9001286A,1,223,7636,9,1,1266816.40332031,6682.83047277618
36796,9004216A,0,198,1693,2595,961,8039629.80566406,13091.8686402913
36797,9001428A,0,198,1391,2232,815,8039961.55664063,11600.5160534934
36798,9000782A,0,198,1281,2254,672,7177953.08789063,13209.9142180073
36799,9002786A,1,198,7734,470,131,983767.497070313,4048.24508984672
36800,9000530A,0,198,1229,2191,887,4352841.56542969,12081.2746079263
36801,9001576A,0,198,1428,1787,969,4127209.86621094,10841.2650302747
36802,9003705A,1,198,7804,589,265,1974929.37597656,6893.49772222858
36803,9001844A,1,198,7677,601,246,1741929.28613281,6601.10423604528
36804,9003180A,1,198,7757,105,29,286809.020507813,2421.2233030067
36805,9000544A,0,198,1232,2507,963,6617926.96386719,11458.4710218563
36806,9001575A,0,198,1427,1962,660,2999717.42382813,7864.54558090011
36807,9000642C,0,198,1258,2023,823,13817258.9199219,21151.1003559689
36808,1030110A,1,915,6207,232,104,31965182.6767578,25750.0038410714
36809,5000072B,1,359,7026,1,0,1342876.34082031,5317.09496010474
36810,2600046A,1,763,6563,295,136,3276367.20800781,14012.8668911419
36811,5500008A,1,106,7164,0,0,1212902.67773438,10357.877133798
36812,2100017A,1,134,6477,441,229,3818928.34765625,7918.78416869603
36813,1030029A,1,948,6200,644,312,11472174.1162109,16093.1986660116
36814,1030055A,0,948,149,1679,773,7221014.20019531,10764.3746152492
36815,1030071A,0,948,152,1696,898,31552217.4199219,25059.4244566621
36816,1030112A,0,948,158,1762,940,43192005.9658203,29107.1729673366
36817,1030109A,0,948,157,1331,654,17390006.7685547,21150.2533027646
36818,1030077A,0,948,153,1309,624,7120540.03027344,11420.7764146492
36819,1030048A,1,948,6202,942,480,6633148.3671875,13503.2974296556
36820,3330033A,0,637,457,1181,588,7586018.86914063,12237.0800318551
36821,3330018A,0,637,453,1454,768,8450747.08300781,15121.0594618389
36822,3330027A,1,637,6713,1031,484,7980811.01464844,20257.7211900761
36823,3330032A,0,637,456,1381,634,7897657.29589844,12357.139998201
36824,9000013A,1,388,7567,0,0,41318.025390625,839.018751125875
36825,0050028A,1,332,6015,0,0,2952094.89453125,33089.8171450547
36826,5250072A,0,160,787,1802,786,11596135.0703125,18844.2090956818
36827,5250042A,0,160,779,1766,761,12433119.1298828,17679.8950026843
36828,5250005C,0,160,772,2781,989,27902888.4951172,22069.0552619132
36829,5250052A,0,160,782,2085,939,25442021.9550781,21674.0414199063
36830,5250009A,0,160,773,2280,864,12943399.2207031,18563.8884412867
36831,5250014A,0,160,774,2465,982,43693074.8183594,31739.2510817097
36832,3430003D,1,478,6729,0,0,26564189.2753906,27860.2453930553
36833,9007222B,1,450,7857,124,40,472146.048828125,4639.46184350849
36834,0350102A,1,587,6097,827,268,5418561.82421875,21810.523872313
36835,0350057A,1,587,6091,1149,435,15368702.0390625,16327.2516745373
36836,0350029A,0,587,36,2904,984,34099252.1074219,23862.7147876514
36837,0350008A,0,587,33,2343,722,38649442.4853516,35205.0921885173
36838,0350052A,1,587,6089,40,21,333174.499023438,3345.43233098319
36839,0350043A,0,587,37,2369,773,18203517.4794922,18239.9160383574
36840,5230002B,1,666,7114,0,0,952168.747070313,8746.20783732929
36841,2100115F,1,125,6499,148,71,988449.584960938,4472.1636852898
36842,7700158A,1,94,7523,935,328,5228981.89648438,11350.5520421328
36843,7700055A,1,94,7508,0,0,48873.5009765625,1221.77289562168
36844,7700054A,1,94,7507,0,0,25414.513671875,1100.28939910862
36845,7700014B,1,94,7495,1032,318,7185908.99804688,12210.4535092299
36846,2100119A,1,126,6504,1040,445,8239269.94042969,13806.876220184
36847,2100034G,1,126,6485,457,167,2391037.62109375,6209.29341959153
36848,2100028D,1,119,6482,0,0,278532.497070313,7884.57965913537
36849,2950020A,0,861,418,1523,670,7629173.87304688,11141.2538719876
36850,2950003C,1,861,6640,0,0,2760797.80859375,7826.25215091414
36851,2950063A,1,861,6657,862,340,4539523.50292969,9373.10262822108
36852,2950022A,1,861,6644,312,144,1392707.38085938,5344.32959043371
36853,5600013A,1,679,7193,0,0,10534105.7451172,26024.8111310146
36854,7800095A,1,679,7548,0,0,1614272.95605469,6894.8589832724
36855,5000045A,1,315,7013,1332,422,38476324.0888672,26848.9177477219
36856,1770015I,1,315,6361,0,0,2385113.51269531,7355.50690031006
36857,5000045B,1,315,7014,37,17,41437996.8105469,31103.4417322426
36858,7760001A,1,778,7535,468,157,6176006.04785156,11648.7418551352
36859,9000296A,0,871,1169,1202,823,6428495.42382813,12820.1250572626
36860,9003866A,0,871,1680,1378,709,6164348.83691406,11116.8340277923
36861,9003029A,0,871,1659,1283,794,6434541.12792969,12438.6543650464
36862,9002572A,0,871,1620,1235,704,8052962.125,12667.7197655275
36863,9002494A,0,871,1603,1158,720,6432977.56738281,10665.7072809822
36864,9003662A,0,871,1678,896,531,4987256.16992188,13323.4722676378
36865,5250303B,1,147,7148,1,0,17742931.7373047,23023.4589132668
36866,5150009A,0,743,735,2396,756,77413811.8662109,46313.2828578735
36867,5150004A,1,743,7055,620,184,16903063.9199219,23036.2045847291
36868,1780041A,1,659,6383,867,317,7116331.34765625,18535.2700499887
36869,1780014A,1,659,6382,363,165,3899113.49023438,9943.0035015801
36870,1780019A,0,659,232,2371,744,33240579.6357422,25133.5778663437
36871,5000155A,1,349,7043,1409,463,21063332.8925781,21223.4132734434
36872,5000069A,0,349,707,1967,704,57064036.6181641,45421.8252883961
36873,6300025E,1,343,7345,0,0,3041434.16210938,11251.9828124595
36874,1040078D,1,343,6228,0,0,13985409.5380859,18865.5849531083
36875,6300025F,1,343,7346,0,0,14712181.6943359,21074.8368014173
36876,2100039A,1,117,6487,939,343,4103952.88671875,9953.71998595614
36877,2100042A,1,117,6488,0,0,843377.6640625,4387.14276961184
36878,1850086D,1,726,6414,0,0,119259.616210938,1962.06252328378
36879,0300002D,1,374,6076,5,2,299132.940429688,2224.06608907539
36880,4400038A,1,754,6913,2,0,7585.96875,372.052698709137
36881,4400070A,1,754,6916,23,2,93343.4287109375,1323.62874900915
36882,4400022A,1,754,6904,3,1,14353.521484375,611.324510189721
36883,9001642A,0,884,1439,1829,752,9602816.5625,15530.6466167116
36884,9002910A,0,884,1642,1202,656,9811303.43164063,15536.185543382
